2014.01.23,10:45,173.07400,173.13600,173.05900,173.10300,1131
2014.01.23,11:00,173.10200,173.14300,173.01000,173.07900,1436
2014.01.23,11:15,173.08000,173.20900,173.06800,173.16000,1106
2014.01.23,11:30,173.16100,173.19600,172.99700,173.01500,974
2014.01.23,11:45,173.01600,173.05200,172.79600,172.95900,1931
2014.01.23,12:00,172.96000,172.96100,172.69500,172.73200,1819
2014.01.23,12:15,172.72700,172.89000,172.68500,172.83800,1342
2014.01.23,12:30,172.84400,172.84900,172.70100,172.75300,1474
2014.01.23,12:45,172.75200,172.76900,172.66300,172.71400,1463
2014.01.23,13:00,172.72100,172.82500,172.67200,172.75900,1624
2014.01.23,13:15,172.76100,172.78600,172.61700,172.62200,1720
2014.01.23,13:30,172.63700,172.80100,172.53900,172.66300,2674
2014.01.23,13:45,172.66600,172.76200,172.30600,172.31000,3447
2014.01.23,14:00,172.30100,172.36100,172.20400,172.22200,3088
2014.01.23,14:15,172.21700,172.24200,171.98900,172.11000,2261
2014.01.23,14:30,172.10600,172.16600,171.96200,172.08400,2874
2014.01.23,14:45,172.08100,172.08800,171.94200,171.95200,2317
2014.01.23,15:00,171.95400,172.14900,171.83200,171.99400,3618
2014.01.23,15:15,171.99500,172.18900,171.95000,172.15900,2741
2014.01.23,15:30,172.15600,172.27700,171.98900,172.25100,3009
2014.01.23,15:45,172.25300,172.42800,172.09700,172.37800,2446
2014.01.23,16:00,172.37600,172.38000,172.19900,172.26300,2019
2014.01.23,16:15,172.26600,172.36000,172.23800,172.32500,1971
2014.01.23,16:30,172.32100,172.36100,172.15600,172.22700,1614
2014.01.23,16:45,172.22200,172.25100,172.14600,172.17000,1261
2014.01.23,17:00,172.17100,172.21700,172.03900,172.06100,1306
2014.01.23,17:15,172.05600,172.10600,171.75100,171.83500,2177
2014.01.23,17:30,171.83600,172.03500,171.81100,171.97400,2145
2014.01.23,17:45,171.96900,172.04800,171.90000,171.91600,1133
2014.01.23,18:00,171.91300,171.99800,171.87500,171.88300,1465
2014.01.23,18:15,171.88100,171.99400,171.85800,171.89900,1275
2014.01.23,18:30,171.89800,171.96100,171.46800,171.48700,2396
2014.01.23,18:45,171.49100,171.60500,171.36500,171.36500,2468
2014.01.23,19:00,171.36400,171.49300,171.27900,171.46800,1816
2014.01.23,19:15,171.46700,171.58900,171.42900,171.50300,1639
2014.01.23,19:30,171.50200,171.55600,171.28400,171.43000,1582
2014.01.23,19:45,171.42800,171.60900,171.42100,171.55500,1809
2014.01.23,20:00,171.55300,171.65100,171.42100,171.42400,1515
2014.01.23,20:15,171.42300,171.44800,171.19800,171.42300,1511
2014.01.23,20:30,171.42600,171.63000,171.42500,171.61100,1146
2014.01.23,20:45,171.61000,171.66000,171.56400,171.60100,1284
2014.01.23,21:00,171.60000,171.70300,171.54500,171.61800,1155
2014.01.23,21:15,171.61700,171.63100,171.56900,171.62100,499
2014.01.23,21:30,171.62000,171.75400,171.61200,171.74800,609
2014.01.23,21:45,171.74300,171.90800,171.72600,171.78900,687
2014.01.23,22:00,171.79900,171.91300,171.75400,171.87400,349
2014.01.23,22:15,171.87000,171.91200,171.80800,171.87700,351
2014.01.23,22:30,171.87500,171.95100,171.87500,171.91900,351
2014.01.23,22:45,171.92500,171.98100,171.92000,171.95300,321
2014.01.23,23:00,171.95200,171.96400,171.81100,171.92200,484
2014.01.23,23:15,171.91900,172.00000,171.91000,171.96200,704
2014.01.23,23:30,171.96500,171.99500,171.87100,171.97900,614
2014.01.23,23:45,171.98000,172.05200,171.83500,171.93600,791
2014.01.24,00:00,171.93500,172.04200,171.83400,172.02700,1352
2014.01.24,00:15,172.02500,172.08500,171.95700,172.00900,1116
2014.01.24,00:30,172.00800,172.07900,171.95500,172.07000,1037
2014.01.24,00:45,172.07400,172.10400,171.88700,171.91600,1592
2014.01.24,01:00,171.92000,171.93900,171.77900,171.91000,1602
2014.01.24,01:15,171.91200,172.18200,171.89500,172.17300,1458
2014.01.24,01:30,172.17500,172.17900,172.05900,172.10800,1406
2014.01.24,01:45,172.10900,172.17400,172.03100,172.13400,1196
2014.01.24,02:00,172.13300,172.17300,172.09700,172.13400,857
2014.01.24,02:15,172.13500,172.21000,172.11000,172.17500,883
2014.01.24,02:30,172.17400,172.17400,172.04000,172.08600,775
2014.01.24,02:45,172.08500,172.16900,172.05200,172.15900,536
2014.01.24,03:00,172.16100,172.17600,172.10000,172.12600,551
2014.01.24,03:15,172.12500,172.15300,172.08200,172.08700,596
2014.01.24,03:30,172.08600,172.10300,171.84200,171.87500,1689
2014.01.24,03:45,171.88000,172.09900,171.87600,172.06200,1148
2014.01.24,04:00,172.06100,172.08900,171.99300,172.00500,690
2014.01.24,04:15,172.00600,172.03200,171.95100,172.01500,704
2014.01.24,04:30,172.01400,172.06900,172.00800,172.00900,749
2014.01.24,04:45,172.00600,172.00600,171.63600,171.73000,2338
2014.01.24,05:00,171.73400,171.80900,171.62900,171.77400,1490
2014.01.24,05:15,171.78200,171.80300,171.63400,171.72900,1035
2014.01.24,05:30,171.73700,171.74800,171.46200,171.52600,1823
2014.01.24,05:45,171.52100,171.81900,171.50200,171.79900,1432
2014.01.24,06:00,171.80600,171.92800,171.72300,171.74900,1588
2014.01.24,06:15,171.74400,171.80500,171.69100,171.76500,1504
2014.01.24,06:30,171.76800,171.91500,171.75700,171.88800,808
2014.01.24,06:45,171.89000,171.91000,171.74200,171.80500,1157
2014.01.24,07:00,171.80400,172.01700,171.78700,172.01400,1114
2014.01.24,07:15,172.02000,172.21700,172.01700,172.10900,1965
2014.01.24,07:30,172.10800,172.30000,172.04300,172.27000,1940
2014.01.24,07:45,172.26700,172.30600,172.03500,172.07800,1657
2014.01.24,08:00,172.08800,172.15800,172.00000,172.08700,2094
2014.01.24,08:15,172.08600,172.11500,171.76900,171.83400,2453
2014.01.24,08:30,171.83900,171.87600,171.41200,171.53300,2849
2014.01.24,08:45,171.53600,171.57400,171.16900,171.31400,3017
2014.01.24,09:00,171.30900,171.41700,171.13400,171.20700,2655
2014.01.24,09:15,171.20200,171.22300,170.64300,170.96400,3529
2014.01.24,09:30,170.96600,170.97100,170.81600,170.90300,2217
2014.01.24,09:45,170.90200,171.11300,170.87800,170.96400,2061
2014.01.24,10:00,170.96600,170.98200,170.66600,170.86900,2679
